class,Vectorizer,Model,Scaler,val_f1_macro,test_f1_macro,val_f1_micro,test_f1_micro,val_f1_weighted,test_f1_weighted,val_precision,test_precision,val_recall,test_recall,val_f1_score,test_f1_score,val_accuracy,test_accuracy,val_auc_roc,test_auc_roc
1,TF-IDF Trigram,GradientBoostingClassifier,None,0.42480867782565745,0.4220502760313115,0.4970992654361162,0.48904358353510896,0.5016396836345971,0.49574991504770605,0.2645402521441756,0.2634492059562664,0.3114730875515189,0.32122027815163745,0.28589932107430605,0.28935650940875174,0.4970992654361162,0.48904358353510896,0.6147100039588244,0.6103040031942502
1,TF-IDF Unigram,GradientBoostingClassifier,None,0.4251043874520013,0.42154947012906546,0.49495541844612234,0.4875100887812752,0.5007518095158896,0.4947327224554835,0.26740626895388536,0.2664656570032375,0.3259415820200134,0.33144908030506953,0.293675663174683,0.2952176330799559,0.49495541844612234,0.4875100887812752,0.6115642656704815,0.607260925940253
1,Word2Vec,GradientBoostingClassifier,None,0.3846661733047446,0.38816741249848996,0.4248639829011982,0.42518159806295397,0.44149503398423584,0.4411107967815205,0.25177044650165914,0.26146358716429197,0.31170792896283095,0.33001345895020184,0.27838044088816116,0.2916229231220298,0.4248639829011982,0.42518159806295397,0.5754848111187462,0.5815984492089388
2,BOW Bigram,GradientBoostingClassifier,None,0.429777031707666,0.4292396765255351,0.5087267311306147,0.5015536723163841,0.510271786362943,0.5053399095799972,0.37838818169287874,0.3815700275727802,0.32716763005780347,0.3391884951206985,0.35045054122877956,0.3588154231194335,0.5087267311306147,0.5015536723163841,0.6174366510574966,0.6139401996275266
2,BOW Trigram,GradientBoostingClassifier,None,0.43045681589253326,0.4303057302661197,0.5113753320171897,0.5045601291364004,0.5118066380701624,0.5074295939651025,0.3785606128518909,0.38187102841297815,0.32524084778420037,0.3397021058038007,0.34933831364844553,0.3591370352475305,0.5113753320171897,0.5045601291364004,0.6181001045861066,0.6141125148506437
2,BOW Unigram,GradientBoostingClassifier,None,0.43131459180131054,0.4305233395228436,0.5103660341048745,0.5040758676351896,0.511704127849534,0.5074136325614433,0.3791717088348617,0.38415729247913943,0.32768143866409766,0.3372367745249101,0.35129600995340343,0.35907758390742295,0.5103660341048745,0.5040758676351896,0.6171274415353972,0.6134606407934845
2,TF-IDF Bigram,GradientBoostingClassifier,None,0.424982302292979,0.42095011688266676,0.49790614281170503,0.48944713478611784,0.5020707808262181,0.4955777931546367,0.3671691269290543,0.35905862991410864,0.33859987154784843,0.34463276836158196,0.3518319828198938,0.3513076748795691,0.49790614281170503,0.48944713478611784,0.6148244310023556,0.6098261609733273
2,TF-IDF Trigram,GradientBoostingClassifier,None,0.42480867782565745,0.4220502760313115,0.4970992654361162,0.48904358353510896,0.5016396836345971,0.49574991504770605,0.3689089053330835,0.3625234189417662,0.33808606294155424,0.34288649203903443,0.35237615491019697,0.3520703915274358,0.4970992654361162,0.48904358353510896,0.6147100039588244,0.6103040031942502
2,TF-IDF Unigram,GradientBoostingClassifier,None,0.4251043874520013,0.42154947012906546,0.49495541844612234,0.4875100887812752,0.5007518095158896,0.4947327224554835,0.3666664945114998,0.3587919733374223,0.3333333333333333,0.3362095531587057,0.34884447140286295,0.3470320131408819,0.49495541844612234,0.4875100887812752,0.6115642656704815,0.607260925940253
2,Word2Vec,GradientBoostingClassifier,None,0.3846661733047446,0.38816741249848996,0.4248639829011982,0.42518159806295397,0.44149503398423584,0.4411107967815205,0.2804953582022323,0.2853856267091856,0.4155427103403982,0.4184899845916795,0.33436201454378345,0.3390269266789723,0.4248639829011982,0.42518159806295397,0.5754848111187462,0.5815984492089388
